school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,schoolsup,famsup,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,failures,paid,absences,G1,G2,G3,alc_use,high_use,family.quality,in.class.performance,off.class.performance,social,probability,prediction,random.guess,prediction.guess
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,no,yes,no,yes,yes,yes,no,5,3,3,1,1,1,0,no,6,15,14,16,1,FALSE,5,6,Moderate to long study,Infrequent,0.09586613215679075,FALSE,0.5543160156812519,TRUE
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,no,yes,no,yes,yes,yes,no,4,3,3,2,3,2,0,yes,2,12,12,13,2.5,TRUE,4,2,Moderate to long study,Infrequent,0.1066407586916358,FALSE,0.1472701020538807,FALSE
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,no,yes,yes,yes,yes,yes,no,4,3,3,2,2,2,0,no,0,11,11,6,2,FALSE,4,0,Moderate to long study,Infrequent,0.11669643689269424,FALSE,0.8360298788174987,TRUE
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,0,no,8,16,16,16,2,FALSE,4,8,Moderate to long study,Infrequent,0.1897432645340881,FALSE,0.4535192141775042,FALSE
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,no,yes,no,yes,yes,yes,yes,3,3,1,1,2,4,0,no,9,10,10,7,1.5,FALSE,3,9,Moderate to long study,Infrequent,0.22794480943479908,FALSE,0.4953913812059909,FALSE
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,no,yes,no,yes,yes,yes,no,4,3,3,1,2,3,0,no,2,11,11,12,1.5,FALSE,4,2,Moderate to long study,Infrequent,0.1066407586916358,FALSE,0.9797021276317537,TRUE
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,0,no,6,14,14,16,2.5,TRUE,5,6,Moderate to long study,Infrequent,0.09586613215679075,FALSE,0.6586929261684418,TRUE
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,0,no,6,16,14,16,1.5,FALSE,5,6,Moderate to long study,Infrequent,0.1258283801153427,FALSE,0.13355464162304997,FALSE
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,no,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,0,yes,0,12,12,12,2.5,TRUE,5,0,Moderate to long study,Frequent,0.5366507136105556,TRUE,0.4455408644862473,FALSE
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,no,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,yes,0,12,14,14,2,FALSE,4,0,Moderate to long study,Infrequent,0.09375485346163172,FALSE,0.7061700376216322,TRUE
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,no,yes,no,no,yes,yes,no,2,5,5,5,5,5,0,no,9,10,12,12,5,TRUE,2,9,Light study,Frequent,0.916960605068795,TRUE,0.5949403094127774,TRUE
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,2,no,8,9,8,10,3,TRUE,5,8,Moderate to long study,Frequent,0.6724484396569237,TRUE,0.8411393370479345,TRUE
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,no,yes,no,yes,yes,yes,no,4,5,4,2,3,3,0,yes,3,10,11,12,2.5,TRUE,4,3,Moderate to long study,Frequent,0.6693167730698613,TRUE,0.27375979046337306,FALSE
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,no,4,8,8,8,2.5,TRUE,4,4,Light study,Infrequent,0.2390865851688461,FALSE,0.5296742061618716,TRUE
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,no,yes,no,yes,yes,yes,no,4,4,4,3,3,5,1,no,4,8,8,9,3,TRUE,4,4,Light study,Frequent,0.7952457219723887,TRUE,0.8306364913005382,TRUE
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,no,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,0,yes,4,12,11,11,2,FALSE,4,4,Moderate to long study,Frequent,0.6849572885425184,TRUE,0.02463527931831777,FALSE
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,no,yes,no,yes,yes,no,yes,5,3,4,1,1,5,0,no,0,10,10,10,1,FALSE,5,0,Moderate to long study,Frequent,0.16049709622270905,FALSE,0.25583316991105676,FALSE
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,no,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,0,yes,3,12,12,12,1.5,FALSE,4,3,Moderate to long study,Infrequent,0.11365171966598467,FALSE,0.3125158594921231,FALSE
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,no,1,14,13,13,1.5,FALSE,1,1,Moderate to long study,Infrequent,0.27230699999779573,FALSE,0.06596084567718208,FALSE
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,0,no,3,12,12,12,1.5,FALSE,3,3,Light study,Infrequent,0.2920041181473822,FALSE,0.6401726384647191,TRUE
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,no,0,18,16,17,1,FALSE,5,0,Moderate to long study,Infrequent,0.06456525715389917,FALSE,0.20119343558326364,FALSE
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,no,yes,no,yes,yes,yes,yes,4,3,2,1,3,3,0,no,3,12,12,12,2,FALSE,4,3,Moderate to long study,Infrequent,0.11365171966598467,FALSE,0.8257032616529614,TRUE
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,no,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,yes,2,16,14,15,1,FALSE,2,2,Moderate to long study,Frequent,0.42621640390109167,FALSE,0.11995526566170156,FALSE
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,no,0,12,12,12,1.5,FALSE,3,0,Moderate to long study,Infrequent,0.13424704227110124,FALSE,0.3376683359965682,FALSE
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,no,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,yes,2,9,10,10,3,TRUE,3,2,Moderate to long study,Frequent,0.7265363849490073,TRUE,0.7615952314808965,TRUE
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,yes,0,14,14,14,2,FALSE,4,0,Moderate to long study,Infrequent,0.11669643689269424,FALSE,0.18152241501957178,FALSE
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,no,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,1,yes,0,8,7,4,1.5,FALSE,5,0,Light study,Infrequent,0.10976510677666808,FALSE,0.13289955165237188,FALSE
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,no,yes,no,yes,yes,yes,yes,5,2,3,1,2,4,0,yes,0,10,10,10,1.5,FALSE,5,0,Light study,Infrequent,0.10976510677666808,FALSE,0.2602622085250914,FALSE
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,no,yes,no,no,yes,yes,yes,3,2,2,4,2,5,0,yes,5,10,8,6,3,TRUE,3,5,Moderate to long study,Infrequent,0.18150867569591395,FALSE,0.845880753127858,TRUE
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,no,yes,yes,yes,no,yes,yes,4,3,3,2,3,3,0,yes,3,12,11,11,2.5,TRUE,4,3,Light study,Infrequent,0.2263135052628136,FALSE,0.1126494372729212,FALSE
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,0,no,8,12,11,12,1,FALSE,3,8,Moderate to long study,Infrequent,0.21559831603569368,FALSE,0.3591558455955237,FALSE
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,0,no,9,6,6,7,2,FALSE,3,9,Light study,Frequent,0.5936416915496564,TRUE,0.21270694839768112,FALSE
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,no,0,17,18,18,1,FALSE,5,0,Moderate to long study,Frequent,0.16049709622270905,FALSE,0.2883496154099703,FALSE
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,0,no,3,9,10,11,1.5,FALSE,4,3,Moderate to long study,Infrequent,0.11365171966598467,FALSE,0.3901930144056678,FALSE
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,0,yes,2,10,12,12,3.5,TRUE,5,2,Moderate to long study,Infrequent,0.07376582695500794,FALSE,0.8978146174922585,TRUE
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,0,yes,0,16,16,16,1.5,FALSE,4,0,Moderate to long study,Infrequent,0.09375485346163172,FALSE,0.9081277980003506,TRUE
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,no,yes,yes,no,yes,yes,no,4,5,4,2,3,1,0,yes,14,9,10,10,2.5,TRUE,4,14,Moderate to long study,Frequent,0.4382908108817035,FALSE,0.7691065829712898,TRUE
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,0,yes,4,16,16,16,2.5,TRUE,3,4,Moderate to long study,Frequent,0.7540301538261369,TRUE,0.7940440324600786,TRUE
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,no,2,7,6,4,2,FALSE,4,2,Light study,Infrequent,0.21403087550017796,FALSE,0.9541713059879839,TRUE
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,0,no,3,12,13,13,1,FALSE,4,3,Moderate to long study,Infrequent,0.14070608774780288,FALSE,0.9971933893393725,TRUE
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,no,no,no,yes,yes,no,no,4,3,2,1,3,5,1,no,0,6,6,0,2,FALSE,4,0,Light study,Infrequent,0.1909420374482772,FALSE,0.026583291590213776,FALSE
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,no,no,no,yes,yes,no,no,5,4,3,4,3,3,1,yes,7,6,6,2,3.5,TRUE,5,7,Light study,Infrequent,0.21642650857657023,FALSE,0.03919286443851888,FALSE
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,yes,1,12,13,12,2,FALSE,5,1,Moderate to long study,Infrequent,0.06902374315370186,FALSE,0.1275559882633388,FALSE
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,no,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,0,yes,6,6,7,8,2,FALSE,4,6,Light study,Infrequent,0.2211247481939195,FALSE,0.5500187508296221,TRUE
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,1,no,2,8,8,5,1.5,FALSE,5,2,Moderate to long study,Infrequent,0.07376582695500794,FALSE,0.09277230640873313,FALSE
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,no,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,yes,2,11,12,12,1,FALSE,4,2,Moderate to long study,Frequent,0.24848248696604014,FALSE,0.32353632408194244,FALSE
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,0,no,3,8,8,4,1,FALSE,1,3,Moderate to long study,Infrequent,0.3015672763828431,FALSE,0.6341929584741592,TRUE
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,no,no,no,no,yes,yes,no,2,4,5,3,4,2,0,no,4,12,13,13,3.5,TRUE,2,4,Light study,Frequent,0.8853390153103049,TRUE,0.8622307928744704,TRUE
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,no,no,no,no,yes,yes,no,4,4,1,3,4,5,0,no,2,10,12,10,3.5,TRUE,4,2,Light study,Infrequent,0.21403087550017796,FALSE,0.3252580249682069,FALSE
